RA,Dec,pop,U,err_U,Z,err_Z,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,R,err_R,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
323.3453,-0.900447,0.0,16.654999999999998,0.01,14.474,0.008,16.898000000000003,0.014,16.985,0.017,16.983,0.01,16.839000000000002,0.01,16.093,0.01,15.214,0.007,14.678999999999998,0.008,16.248,0.009,14.800999999999998,0.009,15.317,0.007,3.478396,0.043433,-2.129268,0.026498,15.301441,15.788179,14.643915,0.070253,0.041692,284.810763
323.3817,-0.899919,0.0,17.930999999999997,0.027,16.3,0.009,18.226,0.028,18.27,0.036,18.416,0.024,18.304000000000002,0.02,17.712,0.014,16.962,0.007,16.497,0.01,17.845,0.007,16.593,0.009,17.051,0.008,3.101395,0.09472,-2.120929,0.060869,17.037369,17.450754,16.449581,0.072493,0.089074,284.46868
323.4638,-0.899031,1.0,17.680999999999997,0.021,16.029999999999998,0.012,17.927,0.026,18.113,0.036,18.209999999999997,0.024,18.169,0.018,17.485,0.014,16.706,0.007,16.222,0.012,17.622,0.008,16.333,0.011,16.8,0.007,3.400475,0.127897,-2.276441,0.061616,16.780897,17.204288,16.179451,-0.055829,0.079208,455.132644
323.3158,-0.897905,0.0,17.733,0.018,16.07,0.01,18.014000000000003,0.022,18.072000000000003,0.029,18.198999999999998,0.02,18.097,0.017,17.509999999999998,0.014,16.738999999999997,0.008,16.276,0.011,17.631999999999998,0.01,16.372,0.008,16.828,0.008,3.4311,0.086492,-2.154896,0.058841,16.804083,17.218794,16.21961,-0.145605,0.084569,317.113708
323.3954,-0.894579,1.0,16.137,0.008,13.517,0.007,16.328000000000003,0.011,16.43,0.012,16.317999999999998,0.008,16.19,0.007,15.285,0.009,14.316,0.005,13.742,0.008,15.468,0.007,13.879,0.007,14.440999999999999,0.006,3.523244,0.029677,-2.202142,0.017915,14.428287,14.974974,13.726099,-0.013909,0.028073,282.589176
323.2993,-0.893129,0.0,16.743,0.01,14.649999999999999,0.008,16.994999999999997,0.014,17.068,0.016,17.092,0.01,16.975,0.012,16.244,0.009,15.383000000000001,0.007,14.859000000000002,0.01,16.4,0.007,14.974999999999998,0.007,15.489,0.008,3.53857,0.04616,-2.125095,0.030303,15.460265,15.936235,14.816132,0.050706,0.043394,339.381445
323.344,-0.891544,0.0,18.239,0.032,16.701,0.014,18.613999999999997,0.037,18.682000000000002,0.062,18.814,0.031,18.736,0.026,18.119,0.016,17.351,0.008,16.907,0.016,18.247,0.011,16.968,0.012,17.441,0.009,3.247134,0.121559,-2.173222,0.078887,17.455454,17.84327,16.85264,0.281813,0.116447,254.844833
323.3587,-0.892004,0.0,18.496,0.045,17.016,0.021,18.854,0.044,18.947000000000003,0.077,19.069,0.041,19.035,0.045,18.381999999999998,0.029,17.669,0.013,17.208,0.021,18.532999999999998,0.015,17.29,0.016,17.742,0.011,3.25034,0.139021,-2.129865,0.087309,17.72827,18.120682,17.159983,0.114058,0.133356,247.907472
323.3809,-0.890024,0.0,17.18,0.015,15.343,0.009,17.438000000000002,0.02,17.559,0.025,17.596999999999998,0.015,17.497,0.011,16.836,0.011,16.032,0.005,15.543,0.008,16.987,0.008,15.657,0.01,16.136,0.006,3.461501,0.062265,-2.349904,0.037128,16.113438,16.5495,15.502215,0.015227,0.057556,249.245017
323.4204,-0.889991,0.0,17.217,0.016,15.358999999999998,0.006,17.487000000000002,0.023,17.53,0.022,17.598,0.013,17.491,0.012,16.846999999999998,0.01,16.044,0.008,15.55,0.009,16.993,0.008,15.643,0.018,16.144,0.007,3.5089,0.070309,-1.937633,0.051918,16.124317,16.559885,15.513365,0.147981,0.068293,317.86202
323.3607,-0.889764,1.0,17.738,0.029,16.067,0.011,18.015,0.031,18.178,0.043,18.209999999999997,0.025,18.203,0.023,17.511,0.013,16.732,0.009,16.271,0.009,17.64,0.009,16.358999999999998,0.01,16.826999999999998,0.008,3.11879,0.087335,-2.166908,0.054861,16.819952,17.237328,16.221317,0.030489,0.081557,239.585488
323.3802,-0.886652,1.0,17.137,0.016,15.314,0.008,17.424999999999997,0.017,17.581,0.022,17.595,0.015,17.563,0.012,16.836,0.012,16.017999999999997,0.005,15.530000000000001,0.006,16.983999999999998,0.009,15.625999999999998,0.008,16.112,0.007,3.509073,0.059942,-1.920641,0.037541,16.104565,16.541862,15.483852,0.052396,0.055556,236.913331
323.3119,-0.888578,0.0,17.762,0.027,16.118,0.011,18.057000000000002,0.023,18.126,0.035,18.262,0.022,18.155,0.021,17.537,0.014,16.796,0.007,16.329,0.01,17.674,0.009,16.422,0.01,16.872,0.007,3.297783,0.09423,-2.161813,0.068499,16.86661,17.27933,16.276762,0.129514,0.089821,297.658551
323.2534,-0.887775,1.0,18.264,0.034,16.782,0.016,18.506999999999998,0.032,18.624000000000002,0.042,18.872999999999998,0.03,18.762,0.028,18.157,0.02,17.421999999999997,0.008,16.97,0.013,18.271,0.01,17.05,0.011,17.501,0.009,3.523987,0.123127,-2.17472,0.080571,17.476366,17.879677,16.900747,0.130173,0.114084,456.639855
323.3244,-0.886961,0.0,18.426,0.035,16.886,0.014,18.738999999999997,0.041,18.923000000000002,0.07,18.991999999999997,0.039,18.903000000000002,0.034,18.243,0.019,17.509,0.012,17.079,0.011,18.396,0.014,17.176,0.012,17.601,0.012,3.244321,0.152371,-2.212063,0.099218,17.615047,18.021387,17.030369,0.471563,0.154024,267.533553
323.287,-0.885031,0.0,17.524,0.019,15.767,0.008,17.782000000000004,0.022,17.921,0.032,18.016,0.017,17.946,0.014,17.233,0.015,16.448,0.008,15.966999999999999,0.009,17.384999999999998,0.009,16.063,0.008,16.549,0.009,3.365406,0.076531,-2.239195,0.046364,16.517683,16.94286,15.909132,0.115129,0.076167,351.482218
323.3413,-0.880518,0.0,18.250999999999998,0.042,16.685,0.013,18.661,0.038,18.713,0.065,18.801,0.028,18.76,0.026,18.104,0.019,17.333,0.01,16.891000000000002,0.011,18.246,0.013,16.98,0.011,17.405,0.008,3.261157,0.113406,-2.115653,0.075585,17.397522,17.82979,16.827715,0.003035,0.111501,220.008347
323.3842,-0.880131,0.0,18.473,0.048,17.012999999999998,0.012,18.804000000000002,0.045,18.799,0.075,19.046,0.041,19.01,0.032,18.352999999999998,0.019,17.651,0.012,17.211,0.016,18.512999999999998,0.012,17.284,0.009,17.742,0.011,3.863429,0.163471,-2.185469,0.087819,17.71503,18.118683,17.156292,0.078321,0.136283,219.064721
323.3412,-0.87753,1.0,17.122999999999998,0.016,15.259999999999998,0.009,17.378,0.017,17.518,0.022,17.576,0.015,17.494,0.014,16.796,0.01,15.956000000000001,0.005,15.460999999999999,0.007,16.905,0.01,15.567,0.008,16.06,0.008,3.556177,0.05721,-2.152422,0.03752,16.0599,16.488,15.421906,0.181453,0.053146,210.119863
323.2706,-0.875942,0.0,17.977999999999998,0.027,16.354,0.014,18.241999999999997,0.029,18.389,0.042,18.48,0.028,18.412,0.021,17.805999999999997,0.018,17.017,0.007,16.553,0.009,17.910999999999998,0.01,16.657999999999998,0.012,17.102999999999998,0.008,3.314141,0.102284,-2.121435,0.065599,17.075665,17.493502,16.482958,-0.123837,0.101067,381.724174
323.295,-0.875439,0.0,18.361,0.032,16.948,0.014,18.713,0.035,18.852,0.058,18.994999999999997,0.033,18.909,0.036,18.355999999999998,0.02,17.584999999999997,0.01,17.132,0.015,18.439,0.012,17.229,0.01,17.675,0.009,3.112546,0.144114,-2.231132,0.086622,17.656631,18.076122,17.100983,0.015611,0.140074,307.459655
323.4193,-0.874093,0.0,18.666999999999998,0.047,17.285,0.017,19.03,0.041,19.069000000000003,0.083,19.291999999999998,0.051,19.164,0.043,18.677999999999997,0.023,17.923,0.015,17.511,0.018,18.769,0.013,17.56,0.014,17.983999999999998,0.014,3.596447,0.255766,-2.103642,0.120117,18.016363,18.380344,17.438246,-0.345982,0.170646,274.093372
323.3806,-0.874847,0.0,16.349,0.012,13.893,0.008,16.593000000000004,0.014,16.643,0.013,16.543,0.008,16.407,0.007,15.585999999999999,0.01,14.658,0.006,14.107,0.009,15.753,0.009,14.229,0.008,14.77,0.004,3.669016,0.036748,-1.987827,0.02217,14.760962,15.279277,14.080816,0.018655,0.032702,196.704139
323.2998,-0.873564,0.0,18.404999999999998,0.034,16.852999999999998,0.016,18.700000000000003,0.039,18.728,0.055,18.854,0.027,18.803,0.033,18.226,0.018,17.497999999999998,0.009,17.057,0.016,18.349,0.01,17.149,0.011,17.576999999999998,0.009,3.48852,0.136387,-2.069258,0.079261,17.556759,17.959635,17.000954,0.086597,0.12613,289.731914
323.4078,-0.872327,0.0,16.697,0.016,14.654,0.009,16.967,0.017,17.044,0.019,17.049999999999997,0.015,16.913,0.015,16.208,0.012,15.372000000000002,0.006,14.869,0.009,16.341,0.012,14.980999999999998,0.009,15.479,0.007,3.650425,0.068247,-2.191227,0.032934,15.50483,15.958839,14.855937,-0.040946,0.046078,240.239906
323.3631,-0.871117,1.0,18.564,0.05,17.337999999999997,0.036,18.845,0.045,19.143,0.075,19.238,0.066,19.234,0.042,18.691,0.036,17.843,0.026,17.549,0.038,18.718,0.023,17.549,0.045,17.916,0.037,2.99907,0.306288,-2.437643,0.223339,18.22267,18.275146,17.438568,0.359645,0.264802,172.536602
323.3459,-0.871717,0.0,16.733999999999998,0.014,14.649999999999999,0.006,16.985999999999997,0.015,17.046,0.018,17.049999999999997,0.011,16.981,0.014,16.227,0.01,15.381000000000002,0.006,14.861,0.008,16.38,0.01,14.974999999999998,0.008,15.483,0.008,3.573295,0.043878,-2.207103,0.027413,15.466228,15.930945,14.820189,-0.007997,0.040268,184.610323
323.3073,-0.869719,0.0,17.903,0.023,16.291999999999998,0.016,18.171999999999997,0.025,18.296,0.048,18.372999999999998,0.024,18.318,0.024,17.706,0.013,16.95,0.009,16.495,0.012,17.851,0.011,16.588,0.014,17.041999999999998,0.009,3.285507,0.100868,-2.233203,0.058251,17.038923,17.4465,16.463018,0.181345,0.096887,260.141814
323.4152,-0.86849,0.0,18.864,0.052,17.175,0.018,19.238999999999997,0.056,19.138,0.083,19.398,0.049,19.217000000000002,0.041,18.512999999999998,0.027,17.778,0.01,17.391000000000002,0.017,18.648,0.015,17.459,0.015,17.851,0.009,3.368021,0.233254,-2.018885,0.107585,17.873703,18.317926,17.346413,0.114593,0.151038,249.623514
323.4272,-0.867259,0.0,17.878,0.024,16.377,0.012,18.237000000000002,0.027,18.364,0.03,18.471999999999998,0.026,18.401,0.019,17.798,0.012,17.026,0.007,16.586,0.012,17.91,0.011,16.673,0.01,17.116,0.009,3.464963,0.152658,-2.120964,0.073344,17.114687,17.53119,16.542896,0.020855,0.102217,281.253319
323.336,-0.868372,0.0,17.48,0.02,15.742999999999999,0.009,17.753,0.022,17.875,0.024,17.974999999999998,0.018,17.908,0.016,17.218,0.014,16.421,0.007,15.955000000000002,0.009,17.346999999999998,0.013,16.044999999999998,0.009,16.512,0.011,3.375073,0.082193,-2.345946,0.053311,16.527016,16.949163,15.907216,0.129814,0.076525,188.652337
323.3316,-0.867022,0.0,17.075,0.018,15.140999999999998,0.01,17.33,0.022,17.470000000000002,0.024,17.491,0.013,17.414,0.011,16.689999999999998,0.011,15.857000000000001,0.007,15.350000000000001,0.009,16.834,0.008,15.451999999999998,0.01,15.953,0.005,3.427805,0.056892,-2.261921,0.036482,15.941479,16.388536,15.306077,0.081063,0.054022,193.05084
323.4093,-0.864938,0.0,18.590999999999998,0.041,17.232,0.016,18.984,0.052,18.926000000000002,0.056,19.194,0.039,19.044,0.035,18.567999999999998,0.021,17.817999999999998,0.01,17.407,0.018,18.643,0.014,17.451,0.012,17.881999999999998,0.013,3.550277,0.247816,-2.383686,0.119858,18.009363,18.2815,17.36041,-0.135946,0.170704,225.443497
323.3419,-0.864297,1.0,18.357,0.066,16.994,0.028,18.778,0.057,18.868000000000002,0.067,19.078,0.057,19.066,0.039,18.395,0.037,17.7,0.018,17.216,0.02,18.451999999999998,0.035,17.262999999999998,0.026,17.773,0.016,3.361967,0.139968,-2.476832,0.095002,17.728247,18.121763,17.175833,0.243569,0.138305,165.754761
323.2557,-0.864016,0.0,17.064999999999998,0.016,15.122,0.009,17.329,0.017,17.407,0.021,17.451999999999998,0.013,17.344,0.011,16.669,0.012,15.831000000000001,0.007,15.326,0.007,16.806,0.008,15.439999999999998,0.007,15.931999999999999,0.005,3.398039,0.055753,-2.251471,0.034454,15.913182,16.362574,15.282912,0.145033,0.053449,411.776408
323.3447,-0.862152,0.0,17.487,0.021,15.744,0.006,17.83,0.027,17.909000000000002,0.035,18.002,0.02,17.932000000000002,0.015,17.247,0.014,16.438,0.008,15.946000000000002,0.012,17.39,0.012,16.043,0.008,16.504,0.01,3.48304,0.083097,-2.389909,0.048573,16.51961,16.92989,15.898369,-0.022346,0.076663,154.322833
323.3889,-0.85788,1.0,17.625,0.025,16.018,0.011,17.953000000000003,0.026,18.109,0.03,18.206,0.021,18.153000000000002,0.021,17.474999999999998,0.014,16.676,0.011,16.225,0.012,17.608999999999998,0.014,16.304,0.013,16.716,0.013,3.500128,0.11815,-2.025829,0.059927,16.758259,17.178486,16.158543,-0.007967,0.081253,156.633168
323.3875,-0.857066,0.0,17.465999999999998,0.019,15.733,0.013,17.729999999999997,0.022,17.851000000000003,0.027,17.936999999999998,0.021,17.82,0.016,17.206,0.015,16.409,0.007,15.942,0.014,17.358,0.012,16.023,0.011,16.454,0.011,3.39737,0.117487,-1.961161,0.060483,16.500406,16.919563,15.891497,0.036764,0.077749,151.297743
323.3035,-0.861989,0.0,18.63,0.051,17.171,0.015,18.947000000000003,0.046,19.035,0.07,19.165,0.041,19.029,0.039,18.526999999999997,0.025,17.79,0.009,17.369,0.023,18.625,0.01,17.445999999999998,0.013,17.873,0.011,3.305019,0.161565,-2.122761,0.098094,17.828905,18.228271,17.288465,0.011766,0.146127,254.558493
323.336,-0.859191,0.0,18.862,0.045,17.262,0.016,19.335,0.059,19.415000000000003,0.106,19.519,0.05,19.548000000000002,0.042,18.768,0.031,17.909,0.011,17.501,0.021,18.823999999999998,0.014,17.52,0.018,17.976,0.012,4.126578,0.231654,-2.530945,0.130701,18.026203,18.376923,17.388823,-0.105403,0.194471,161.047757
323.3313,-0.857644,0.0,18.586,0.051,17.387,0.03,19.000999999999998,0.052,19.131,0.079,19.264,0.048,19.208000000000002,0.052,18.654999999999998,0.037,17.977999999999998,0.026,17.573,0.031,18.838,0.037,17.602999999999998,0.038,18.044999999999998,0.033,3.818137,0.265799,-2.241999,0.1797,18.089634,18.391882,17.505726,0.256656,0.209374,167.469954
323.3613,-0.857372,0.0,17.166,0.02,15.398999999999997,0.011,17.442,0.027,17.758000000000003,0.039,17.868,0.043,17.574,0.018,16.866999999999997,0.015,16.09,0.009,15.605,0.009,16.992,0.012,15.687000000000001,0.011,16.174,0.008,3.606033,0.106046,-2.584377,0.059628,16.198412,16.564404,15.533949,0.304053,0.086693,123.079911
323.4155,-0.857684,0.0,17.633,0.023,15.966999999999999,0.013,17.909999999999997,0.025,17.998,0.033,18.076999999999998,0.023,17.994,0.023,17.38,0.014,16.639999999999997,0.009,16.169,0.013,17.5,0.013,16.268,0.012,16.72,0.011,3.648908,0.127277,-2.220118,0.060051,16.733913,17.117937,16.123669,0.065917,0.082464,227.30158
323.3953,-0.857627,0.0,18.639,0.066,17.211,0.027,19.128,0.046,19.216,0.075,19.369,0.052,19.199,0.048,18.714,0.046,17.875999999999998,0.026,17.508,0.023,18.74,0.034,17.532,0.029,18.012999999999998,0.024,3.760673,0.238702,-2.027059,0.114116,18.027273,18.433918,17.453285,0.078198,0.15537,171.046091
323.3505,-0.85657,0.0,17.832,0.045,16.157999999999998,0.047,18.061,0.037,18.133000000000003,0.043,18.302999999999997,0.041,18.163,0.037,17.561999999999998,0.029,16.804,0.039,16.389,0.037,17.647,0.037,16.461,0.038,16.913,0.036,3.536648,0.114033,-2.061666,0.068362,17.069757,17.112328,16.108858,0.030068,0.097632,127.505074
323.3214,-0.857003,0.0,18.448,0.041,17.064999999999998,0.022,18.936999999999998,0.044,19.046,0.058,19.142999999999997,0.04,18.955000000000002,0.033,18.467,0.022,17.709999999999997,0.016,17.304,0.018,18.554,0.019,17.328,0.019,17.766,0.017,4.045385,0.175055,-1.684603,0.107765,17.918306,18.20632,17.27789,-0.26244,0.166067,191.755253
323.4146,-0.854448,0.0,17.586,0.021,15.850999999999999,0.011,17.884999999999998,0.019,18.068,0.03,18.054,0.016,17.986,0.018,17.313,0.011,16.532999999999998,0.006,16.072,0.007,17.448,0.008,16.148,0.009,16.62,0.009,2.886054,0.123277,-1.952342,0.057675,16.635406,17.044432,16.008924,0.039045,0.080432,218.462731
323.3017,-0.854072,0.0,18.419,0.043,17.023,0.02,18.866,0.048,18.954,0.08,19.116999999999997,0.046,18.953,0.032,18.401,0.022,17.657,0.013,17.232,0.019,18.514,0.016,17.297,0.017,17.71,0.016,3.417416,0.150034,-2.087305,0.092035,17.797272,18.141638,17.16394,-0.026995,0.145441,245.632352
323.3071,-0.853951,0.0,17.948999999999998,0.026,16.337999999999997,0.013,18.241,0.027,18.378,0.047,18.395999999999997,0.021,18.338,0.02,17.781,0.018,16.982,0.01,16.537,0.012,17.872,0.012,16.612,0.012,17.078,0.011,3.114021,0.100348,-2.091378,0.061546,17.036919,17.452372,16.46226,0.151805,0.095148,228.323895
323.4132,-0.853847,1.0,17.776999999999997,0.044,16.368,0.048,18.130000000000003,0.048,18.211000000000002,0.058,18.34,0.055,18.288,0.044,17.750999999999998,0.045,17.04,0.044,16.623,0.035,17.777,0.048,16.657,0.057,17.117,0.052,3.696688,0.178632,-2.45338,0.081046,17.273476,17.57106,16.60339,0.21147,0.128539,212.553656
323.3898,-0.838863,0.0,17.116,0.039,15.126999999999999,0.027,17.329,0.031,17.517,0.034,17.543,0.032,17.446,0.033,16.724,0.029,15.860000000000001,0.014,15.318999999999999,0.019,16.941,0.039,15.465,0.015,15.98,0.016,3.492233,0.097381,-2.282182,0.048176,15.941619,16.27989,15.24298,0.131437,0.061227,112.839748
323.323,-0.835613,1.0,17.337999999999997,0.025,15.683999999999997,0.029,17.613,0.025,17.796,0.025,17.851,0.023,17.82,0.019,17.137999999999998,0.018,16.355999999999998,0.027,15.921,0.032,17.312,0.021,15.983,0.036,16.447,0.038,3.751245,0.100113,-2.477367,0.055198,16.682962,16.836245,15.825694,0.191347,0.086526,149.446021
323.3381,-0.800562,0.0,17.836,0.056,16.073,0.022,18.063000000000002,0.032,18.330000000000002,0.071,18.229,0.029,18.048000000000002,0.05,17.505,0.02,16.749,0.02,16.277,0.014,17.651,0.025,16.358999999999998,0.023,16.831,0.023,3.39092,0.119644,-1.939727,0.058551,16.75938,17.11195,16.11799,-0.043504,0.077329,120.471487
323.389,-0.80412,1.0,16.843999999999998,0.023,14.922999999999998,0.014,17.115000000000002,0.02,17.2,0.024,17.209,0.024,17.233,0.015,16.439,0.016,15.627,0.013,15.139,0.01,16.586,0.02,15.204,0.017,15.716000000000001,0.019,3.597331,0.079514,-2.205382,0.036339,15.770273,16.191595,15.105208,0.071377,0.04608,117.389039
323.3493,-0.789276,1.0,19.127,0.069,17.537,0.024,19.387999999999998,0.067,19.592000000000002,0.095,19.715999999999998,0.073,19.809,0.083,19.064,0.048,18.191,0.025,17.733,0.021,19.078,0.033,17.764,0.021,18.323,0.033,2.894322,0.28879,-1.912977,0.191513,18.167278,18.57107,17.63658,-0.094979,0.199976,131.282323
323.3686,-0.788736,0.0,16.33,0.018,13.982,0.008,16.583,0.015,16.617,0.015,16.561999999999998,0.013,16.462,0.01,15.634999999999998,0.008,14.744000000000002,0.007,14.202000000000002,0.007,15.809999999999999,0.011,14.314,0.009,14.844999999999999,0.01,3.603236,0.051235,-2.167294,0.024427,14.85758,15.352564,14.169224,-7.76E-4,0.032426,126.041968
323.3596,-0.778554,1.0,18.614,0.058,17.261,0.04,18.905,0.045,18.911,0.078,19.108,0.047,19.123,0.049,18.61,0.037,17.865,0.034,17.462,0.042,18.621,0.032,17.492,0.04,17.918,0.036,3.684185,0.221625,-2.270049,0.121852,18.056084,18.225912,17.337383,0.011224,0.152712,161.416865
323.4132,-0.850384,0.0,16.762999999999998,0.012,14.654,0.007,16.97,0.013,17.045,0.016,17.072,0.012,16.927,0.009,16.24,0.01,15.382,0.005,14.873000000000001,0.008,16.375999999999998,0.007,14.98,0.008,15.483999999999998,0.006,3.721533,0.069242,-2.21215,0.03302,15.470606,15.935702,14.831218,-0.057233,0.0426,206.77787
323.323,-0.847414,1.0,17.948,0.032,16.598,0.03,18.287,0.045,18.421,0.056,18.483999999999998,0.036,18.526,0.044,17.881999999999998,0.028,17.188,0.031,16.813,0.029,18.008,0.03,16.782999999999998,0.042,17.239,0.038,3.53525,0.144006,-2.305544,0.084481,17.48055,17.68143,16.735155,0.07541,0.123327,166.877496
323.4289,-0.847869,0.0,18.742,0.052,17.247,0.024,19.087000000000003,0.053,19.165000000000003,0.085,19.346,0.037,19.177,0.034,18.660999999999998,0.027,17.884,0.015,17.452,0.02,18.727999999999998,0.016,17.556,0.017,17.957,0.019,2.845364,0.3116,-2.324501,0.190489,18.006441,18.436415,17.490042,0.027412,0.20453,254.509151
323.4509,-0.845718,0.0,18.131,0.032,16.602999999999998,0.011,18.482,0.039,18.553,0.052,18.663,0.027,18.609,0.027,18.0,0.017,17.27,0.01,16.807,0.012,18.154,0.012,16.913999999999998,0.013,17.347,0.009,3.614842,0.158769,-2.089132,0.079233,17.316029,17.733006,16.745605,0.205735,0.107763,328.010367
323.3165,-0.843123,0.0,18.403,0.037,16.849,0.016,18.789,0.038,18.912000000000003,0.051,18.991999999999997,0.032,18.911,0.036,18.287,0.028,17.511,0.012,17.092,0.015,18.381999999999998,0.013,17.163999999999998,0.017,17.589,0.014,3.572953,0.148336,-2.163188,0.080891,17.587173,18.01985,17.031618,-0.043556,0.125753,180.804974
323.4032,-0.842258,1.0,18.779,0.063,17.538,0.027,19.106,0.056,19.198,0.078,19.438,0.05,19.533,0.051,18.733999999999998,0.036,18.102999999999998,0.02,17.707,0.03,18.937,0.016,17.826999999999998,0.022,18.264,0.022,3.820664,0.35396,-1.934043,0.210929,18.225157,18.510277,17.626043,0.040066,0.23361,161.348069
323.4105,-0.838372,1.0,18.535,0.029,16.961,0.032,18.845,0.044,19.032,0.058,19.119,0.037,19.134,0.039,18.426,0.029,17.639,0.024,17.205000000000002,0.024,18.519,0.022,17.237,0.029,17.698,0.022,3.365369,0.231975,-2.384437,0.144128,17.818954,18.164705,17.201216,0.022742,0.164341,180.664859
323.1391,-0.840359,0.0,18.063,0.029,16.448999999999998,0.01,18.334000000000003,0.033,18.367,0.044,18.506,0.023,18.448,0.021,17.855,0.014,17.113,0.008,16.662,0.011,17.980999999999998,0.01,16.738,0.008,17.197,0.008,3.366053,0.108775,-2.09669,0.088214,17.169144,17.575636,16.58731,0.111751,0.103947,806.912597
323.4402,-0.839933,0.0,18.480999999999998,0.039,17.026,0.017,18.856,0.039,18.933,0.065,19.044999999999998,0.044,18.983,0.028,18.4,0.021,17.683999999999997,0.011,17.228,0.018,18.537,0.015,17.317,0.014,17.765,0.012,3.177043,0.203083,-2.065829,0.10169,17.766634,18.160643,17.17599,0.059136,0.136052,285.574859
