# ra,dec,X,Y,Vx,e_Vx,Vy,e_Vy,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_pmra_corr,ra_pmdec_corr,dec_pmra_corr,dec_pmdec_corr,pmra_pmdec_corr,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_expected_sig_to_noise,rv_chisq_pvalue,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,pop,Z,err_Z,R,err_R,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,U,err_U,RVcormerg,e_RVcormerg,s_RVcormerg,N,flagXM,flagRV,flagBinary,Gmag,Survey
5.814924,-71.994111,232.244924,313.396089,4.604283,0.033997,-2.729703,0.03683,4689643080775332992,0.09233186407354371,0.033030573,4.594802317916126,0.03399743,-2.745647678819991,0.036829952,-0.24008399,-0.23717219,-0.030337371,0.052603416,0.033209633,-0.070594594,1.1073906,15.849308,16.267447,15.214261,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5212.7827,3.6689,-0.4092,2828.1694,0.2261,0.1835,0.0986,0.0,14.781999999999998,0.025,15.553,0.018,17.270999999999997,0.052,17.081,0.156,17.021,0.026,16.916,0.078,16.113,0.012,15.309000000000001,0.017,14.937999999999999,0.04,16.392,0.011,15.065000000000001,0.022,16.915,0.032,,,,,,,,,
6.627922,-72.298846,-661.444109,-786.563425,5.332989,0.040533,-2.303435,0.037886,4689576629037050624,0.1498574872399302,0.029771585,5.3558915341423905,0.040533908,-2.249816941359603,0.037886217,-0.036229346,0.08867154,0.094372086,0.105167955,0.08497496,-0.0011290509,1.0930381,15.684252,16.138186,15.06705,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5754.8857,3.7002,-0.0901,3446.803,0.5434,0.4442,0.2371,1.0,14.615,0.024,15.415,0.017,16.767,0.029,16.932,0.162,16.78,0.023,16.721,0.067,15.988,0.012,15.157,0.018,14.748000000000001,0.031,16.287,0.009,14.921,0.024,16.613,0.022,,,,,,,,,
5.742427,-71.992451,312.947637,319.046272,5.031377,0.021324,-3.006739,0.022221,4689643115127053184,0.22032459279449904,0.02038182,5.017294299732808,0.021324333,-3.030205418501774,0.022220835,-0.19139877,-0.2852271,-0.04264859,0.06057184,-0.054684,-0.05446712,1.8189517,13.168551,13.742426,12.415161,-24.524973,1.105503,2,16,5,16.705526,,4500.0,1.5,-0.75,NOT_AVAILABLE,false,false,true,true,4341.216,2.2157,-1.2024,2230.5015,0.0206,0.0158,0.0084,1.0,11.892,0.017,12.869,0.011,15.076999999999998,0.01,15.149000000000001,0.061,14.836,0.008,14.589000000000002,0.024,13.64,0.005,12.582,0.01,12.078,0.034,13.963999999999999,0.007,12.268999999999998,0.019,14.975999999999999,0.011,-24.04,1.772,0.0,1,,1.5,,13.176,Gaia
5.83486,-71.983188,210.182598,352.79362,4.870638,0.012775,-2.827061,0.015471,4689643145185459072,0.18788344694311826,0.0130861895,4.861758908323546,0.012774614,-2.842319554491321,0.01547134,-0.20690052,-0.191059,-0.012928924,0.057428017,0.0835791,-0.06600617,1.0261947,13.55962,14.107639,12.856885,-14.476225,1.7378122,2,13,8,9.4698715,,4750.0,2.5,-0.5,NOT_AVAILABLE,false,false,true,true,4988.576,2.835,-0.0967,3280.0276,0.4539,0.3574,0.1889,0.0,12.354000000000001,0.021,13.275,0.012,15.518999999999998,0.013,15.379999999999999,0.07,15.203000000000001,0.008,14.858,0.026,13.968,0.007,13.001999999999999,0.012,12.523,0.033,14.297999999999998,0.008,12.718,0.02,15.32,0.012,-16.044,0.132,0.083,2,,0.0,,13.5724,APOGEE;Gaia
5.794902,-71.987745,254.61174,336.235658,4.949566,0.011564,-3.236838,0.012643,4689643145199451648,0.1960738782870869,0.011452089,4.9372459415771335,0.0115640685,-3.255618874520891,0.012643398,-0.2759485,-0.26552776,-0.046045426,0.069632426,0.06056378,-0.09235931,1.029392,13.103136,13.714957,12.345306,-28.880335,1.3528371,2,12,7,14.460368,,4250.0,1.0,-0.75,NOT_AVAILABLE,false,false,true,true,4363.1255,1.4928,-0.6083,7455.21,0.0446,0.0338,0.0178,0.0,11.822,0.016,12.808,0.011,15.347999999999999,0.014,15.344999999999999,0.066,15.072999999999999,0.008,14.756,0.025,13.623999999999999,0.007,12.513000000000002,0.011,12.008,0.034,13.960999999999999,0.009,12.198999999999998,0.018,15.190000000000001,0.01,-29.764,0.096,0.0,1,,0.0,,13.1162,APOGEE
5.808724,-71.989608,239.202019,329.585037,4.796564,0.017011,-3.007296,0.01794,4689643145217009792,0.17658475377098132,0.016503617,4.7858101056667035,0.017010849,-3.0243991030666164,0.017939907,-0.23551933,-0.22998697,-0.028172972,0.07766382,0.03726574,-0.062264465,1.0270112,14.30058,14.773853,13.60686,-15.851731,6.954772,2,11,8,6.032995,,5750.0,0.5,-0.25,NOT_AVAILABLE,false,false,true,true,5243.188,3.0943,-0.0696,3888.1106,0.4773,0.3823,0.2032,1.0,13.092999999999998,0.023,13.937000000000001,0.014,15.698999999999998,0.02,15.716999999999999,0.083,15.559,0.016,15.372,0.037,14.565000000000001,0.013,13.677,0.015,13.236,0.03,14.875,0.013,13.426000000000002,0.02,15.503,0.018,,,,,,,,,
6.856068,-72.254337,-913.367365,-629.326591,5.772178,0.028598,-2.539087,0.031563,4689577174486830976,0.17235104857928887,0.023967048,5.8068169460750605,0.02859719,-2.459061866295291,0.03156345,-0.15267609,-0.06348851,-0.058779486,-0.045238875,0.07760091,-0.14835815,1.0200666,15.201905,15.670459,14.567119,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5457.15,3.1433,-0.1292,6049.068,0.5087,0.413,0.2208,1.0,14.118999999999998,0.024,14.925999999999998,0.017,16.378999999999998,0.021,16.532,0.125,16.424999999999997,0.019,16.293,0.057,15.503,0.01,14.674,0.016,14.253,0.03,15.820999999999998,0.009,14.440000000000001,0.023,16.259,0.019,,,,,,,,,
5.832165,-71.974746,213.280745,383.175734,5.495138,0.029034,-2.576514,0.033702,4689643149494698496,0.16146343773298003,0.02872587,5.486925712974408,0.029033482,-2.5939770051795663,0.033702195,-0.20316856,-0.20162728,-0.0519367,0.010236846,-0.012126124,-0.08817718,0.9334181,15.696171,16.105436,15.057387,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5382.9985,3.1328,-0.3395,7476.1206,0.3526,0.2873,0.1541,0.0,14.607000000000001,0.024,15.375,0.015,16.692,0.04,16.820999999999998,0.159,16.704,0.031,16.555,0.059,15.893999999999998,0.019,15.113,0.019,14.747,0.033,16.221999999999998,0.013,14.899000000000001,0.02,16.569,0.037,,,,,,,,,
5.813203,-71.97709,234.373351,374.666822,4.851098,0.082494,-2.816806,0.086978,4689643149494721664,0.283295874494219,0.076740496,4.841234630709999,0.08249443,-2.833744742634513,0.08697788,-0.18488625,-0.26322132,-0.037057895,0.04772095,0.048665658,-0.062245954,3.0087225,15.4073305,15.848347,14.779018,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5022.3145,2.9719,-0.6282,4967.6855,0.1001,0.0806,0.0433,0.0,14.33,0.025,15.125,0.015,16.616999999999997,0.025,16.701999999999998,0.135,16.576999999999998,0.019,16.41,0.053,15.707999999999998,0.011,14.881,0.015,14.460999999999999,0.037,15.997,0.011,14.635000000000002,0.024,16.454,0.024,-17.482,0.453,0.0,1,,0.0,,15.4138,GES
5.802765,-71.980927,245.949067,360.811135,5.468173,0.032688,-2.597594,0.037094,4689643149494747520,0.13174735779767793,0.032177437,5.458618552689311,0.032688454,-2.6176362177298094,0.037094474,-0.20053193,-0.22032344,-0.04502163,0.04051535,0.024427384,-0.04812005,1.016252,15.961085,16.315248,15.29404,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5315.5127,3.0455,-0.4318,9211.871,0.2689,0.2189,0.1173,1.0,14.802000000000001,0.026,15.508,0.023,16.572,0.054,16.861,0.167,16.840000000000003,0.03,16.803,0.076,16.058,0.024,15.286000000000001,0.027,14.89,0.026,16.342,0.031,15.074000000000002,0.023,16.338,0.052,,,,,,,,,
6.768678,-72.263232,-817.090792,-660.08818,5.636958,0.04267,-2.628019,0.045951,4689577350591499904,0.22101234492521304,0.03567257,5.669119418086637,0.042669393,-2.558086976163716,0.045951396,-0.15602762,-0.13459097,0.050074574,0.06486426,0.19030012,-0.12058972,0.99573904,16.080023,16.529333,15.471495,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5057.48,3.4926,-0.404,3768.4402,0.1061,0.0856,0.0459,0.0,15.017000000000001,0.027,15.797,0.017,17.244,0.042,17.253,0.192,17.188000000000002,0.026,17.11,0.084,16.335,0.015,15.550999999999998,0.016,15.140999999999998,0.03,16.645,0.009,15.339000000000002,0.027,17.055,0.036,,,,,,,,,
6.902867,-72.215726,-966.743195,-491.071533,4.98517,0.027697,-2.456822,0.029468,4689577556749871744,0.20378506021847867,0.023659736,5.0205920935889345,0.027697364,-2.383778285499055,0.029468078,-0.05866137,-0.13007778,0.08765955,0.09153172,-0.016013334,-0.016582288,0.99500936,15.422561,15.874213,14.802604,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5371.362,3.5176,-0.5123,3338.319,0.3635,0.2953,0.1586,1.0,14.334000000000001,0.022,15.167000000000002,0.014,16.430999999999997,0.03,16.590999999999998,0.126,16.473,0.021,16.435000000000002,0.064,15.719999999999999,0.011,14.889,0.014,14.471,0.032,16.003999999999998,0.007,14.655000000000001,0.022,16.328,0.029,,,,,,,,,
5.858815,-71.991282,183.430599,323.734657,4.800095,0.028089,-2.865608,0.036662,4689643179576995072,0.10562059915005446,0.029047348,4.7922394575885345,0.028088752,-2.8787379804931144,0.036662053,-0.25257108,-0.222339,0.015770303,0.113292426,-0.07861634,-0.07678096,1.0364773,15.545325,15.909345,14.868134,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5487.8027,3.5048,-1.1537,2860.3755,0.4649,0.3805,0.2072,1.0,14.392000000000001,0.026,15.167000000000002,0.016,16.397,0.027,16.698999999999998,0.146,16.497999999999998,0.025,16.475,0.061,15.736999999999998,0.019,14.913,0.02,14.495000000000001,0.028,16.018,0.021,14.677,0.022,16.359,0.025,,,,,,,,,
7.057349,-72.263437,-1133.631011,-665.504493,5.172104,0.049036,-2.574929,0.047603,4689577728548590336,0.22414174705449982,0.043599736,5.215666872368785,0.049037516,-2.4857772888792913,0.047602527,-0.1507737,-0.14685065,0.098987326,0.12464357,-0.13346982,-0.04302645,1.0239636,16.427732,16.85413,15.834994,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5761.4326,4.1253,-0.2608,2493.304,0.4501,0.3708,0.1988,0.0,15.395999999999999,0.028,16.146,0.019,17.552999999999997,0.056,17.445,0.212,17.366,0.039,17.281000000000002,0.084,16.677,0.017,15.905999999999999,0.015,15.541,0.031,16.951,0.012,15.686,0.028,17.171,0.038,,,,,,,,,
7.140199,-72.257116,-1224.899688,-644.374328,5.233663,0.012595,-2.78035,0.01242,4689577762908643584,0.2087231759370512,0.010726612,5.284458879166678,0.012595102,-2.6828426525233318,0.012420398,-0.10928223,-0.14498834,0.078979835,0.09963606,-0.10561036,-0.020435607,1.0390772,13.1832485,13.771666,12.453071,-27.103773,1.3668755,2,25,8,19.217865,,5250.0,0.0,-0.5,NOT_AVAILABLE,false,false,true,true,5023.63,2.619,-0.1874,3492.4497,0.652,0.5116,0.2716,1.0,11.935,0.022,12.902000000000001,0.011,15.094999999999999,0.009,15.134,0.059,14.860999999999999,0.006,14.626000000000001,0.022,13.655999999999999,0.008,12.614999999999998,0.011,12.122,0.03,13.995000000000001,0.011,12.306999999999999,0.02,15.003,0.009,-27.497,0.231,0.073,2,,0.0,,13.1956,GALAH;Gaia
7.10509,-72.249162,-1186.903705,-615.041558,5.371918,0.039995,-2.331338,0.040201,4689577831627787392,0.2098599815697558,0.033992108,5.413048660145401,0.03999524,-2.2344976352908543,0.040200878,-0.06083742,-0.09388187,0.09528539,0.12060833,-0.08620924,-0.01137419,0.9760839,16.076252,16.495544,15.439904,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5313.555,3.5783,-0.5874,3644.9575,0.3412,0.2781,0.1503,1.0,14.956999999999999,0.024,15.731000000000002,0.019,16.983999999999998,0.038,17.204,0.181,17.069000000000003,0.032,17.049,0.072,16.293,0.014,15.485,0.02,15.087,0.028,16.601,0.016,15.264,0.024,16.874000000000002,0.029,,,,,,,,,
5.861617,-71.980485,180.415828,362.612767,5.152647,0.028548,-2.311135,0.036891,4689643183854446592,0.2192626691963113,0.029270127,5.146416371972473,0.028548025,-2.324993078918384,0.036891054,-0.23723982,-0.18984267,-0.0057854354,0.07775621,-0.052099828,-0.10285518,1.0585307,15.505989,15.963092,14.883652,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5218.81,4.0964,-0.2463,1874.9523,0.2897,0.2342,0.1252,1.0,14.438999999999998,0.026,15.229,0.015,16.639,0.04,16.764,0.156,16.625999999999998,0.027,16.585,0.063,15.808,0.012,14.989,0.015,14.555,0.038,16.099,0.011,14.743000000000002,0.024,16.523,0.034,,,,,,,,,
5.926653,-71.968018,108.062987,407.647578,5.087175,0.016371,-2.4767,0.019142,4689643213904946176,0.2705722944534239,0.014766461,5.083183069010797,0.016371196,-2.484894293250909,0.019142289,-0.23241796,-0.12995298,-0.05709879,-0.029613048,0.03999144,-0.23202579,1.1898749,13.720245,14.256668,13.014397,-34.25677,2.6220415,2,9,6,6.6983786,,4500.0,2.0,-1.0,NOT_AVAILABLE,false,false,true,true,4933.6235,2.8972,-0.3345,2570.1704,0.4057,0.3199,0.1703,1.0,12.516,0.023,13.425,0.012,15.401,0.016,15.477,0.073,15.228,0.014,15.012,0.027,14.113,0.008,13.158999999999999,0.012,12.672999999999998,0.033,14.431999999999999,0.008,12.886,0.017,15.251000000000001,0.015,,,,,,,,,
5.944176,-71.962096,88.564066,428.993936,4.819638,0.04901,-2.886641,0.055575,4689643213907120640,0.09726623166167134,0.043960176,4.81582780781771,0.04900961,-2.8930040597860542,0.05557528,-0.2187304,-0.24006385,0.035443652,0.06902663,-0.0660531,-0.15460902,1.0321316,16.621405,17.024912,16.014328,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5078.993,4.2893,-0.8223,2029.4564,0.0509,0.0412,0.0223,1.0,15.363999999999999,0.035,16.135,0.022,17.543,0.053,17.701,0.267,17.509999999999998,0.045,17.427,0.099,16.744,0.029,15.91,0.027,15.437000000000001,0.029,17.002,0.028,15.722000000000001,0.024,17.266000000000002,0.053,,,,,,,,,
5.951885,-71.969176,79.939776,403.517812,5.659501,0.086666,-2.656748,0.113809,4689643213936154112,0.3444453129683213,0.082227714,5.656333837492601,0.086665824,-2.6634934862405775,0.11380881,-0.1337582,-0.117910005,0.031000433,0.091426216,0.18343301,0.022421747,1.6869559,16.350473,16.603582,15.593455,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,6045.562,3.4745,-1.1793,5550.2314,0.7956,0.6647,0.3644,1.0,15.161,0.024,15.914000000000001,0.011,17.203999999999997,0.055,17.468999999999998,0.234,17.244999999999997,0.038,17.142,0.084,16.472,0.014,15.667000000000002,0.013,15.256,0.026,16.729,0.01,15.432000000000002,0.02,16.733,0.04,,,,,,,,,
5.926894,-71.976086,107.747479,378.602652,5.10337,0.01687,-2.651892,0.019313,4689643213936572288,0.22122292547903738,0.01596074,5.099107094962116,0.016869746,-2.6600908603417937,0.019313319,-0.21263897,-0.13691156,0.010465942,0.04207401,-0.05718489,-0.10072053,1.0237882,14.289297,14.785381,13.622828,-29.781109,5.019623,2,9,6,4.5989847,,4750.0,1.5,-1.0,NOT_AVAILABLE,false,false,true,true,4915.462,2.6423,-0.4531,4547.0166,0.2082,0.1652,0.088,0.0,13.149,0.019,13.995999999999999,0.013,15.854,0.015,15.826999999999998,0.083,15.700000000000001,0.011,15.455000000000002,0.035,14.634,0.008,13.727,0.012,13.285,0.032,14.948999999999998,0.011,13.477,0.02,15.667000000000002,0.014,,,,,,,,,
7.362429,-72.208542,-1472.539738,-474.52209,5.10116,0.021725,-2.379837,0.023461,4689578312664076928,0.2143468348215911,0.0182186,5.152975292487809,0.02172434,-2.265846339524163,0.023461446,-0.049520835,-0.10591716,0.009157146,0.026978727,-0.024577394,-0.022697013,1.006717,14.836701,15.318479,14.192666,-6.7066503,4.197403,2,20,1,3.1394308,,4750.0,1.5,-1.0,NOT_AVAILABLE,false,false,true,true,5219.3027,3.4535,-0.0999,2858.9907,0.3815,0.307,0.1637,0.0,13.726,0.025,14.550999999999998,0.014,16.191,0.02,16.133,0.099,16.122999999999998,0.014,15.933,0.048,15.137999999999998,0.01,14.294,0.014,13.867999999999999,0.031,15.465999999999998,0.01,14.056000000000001,0.022,16.071,0.019,,,,,,,,,
5.945856,-71.965862,86.674061,415.441553,5.92202,0.017397,-2.36085,0.02042,4689643218214080128,0.18645773233868426,0.01633047,5.918968075033822,0.017396796,-2.3685010263507214,0.02042054,-0.21985222,-0.223276,0.0035794838,0.050581403,-0.06262212,-0.14090462,1.0217004,14.462829,14.966894,13.803178,-25.975206,4.9970098,2,13,5,4.6949983,,5000.0,3.0,-0.75,NOT_AVAILABLE,false,false,true,true,5292.716,3.384,-0.0682,2657.4856,0.5298,0.4256,0.2271,1.0,13.331000000000001,0.021,14.196000000000002,0.015,15.857,0.018,16.009999999999998,0.094,15.804,0.012,15.653000000000002,0.042,14.835999999999999,0.007,13.928,0.014,13.480999999999998,0.036,15.14,0.009,13.672,0.02,15.772000000000002,0.015,-25.866,0.082,0.0,1,,1.0,,14.4762,GES
5.94375,-71.969774,89.002035,401.35552,4.113714,0.086868,-2.654754,0.094344,4689643218214093568,0.3977598813691572,0.07854485,4.110191728830974,0.08686842,-2.6602129983974527,0.09434401,-0.18622348,-0.049794506,0.003695936,0.04293908,-0.027949179,-0.05982283,1.7498192,16.557533,16.830687,15.819455,,,,,,,,,,,NOT_AVAILABLE,false,false,false,true,5660.2485,3.7746,-0.9933,3374.3723,0.5458,0.451,0.2464,1.0,15.347,0.029,16.093,0.017,17.349999999999998,0.052,17.535999999999998,0.237,17.435000000000002,0.038,17.401,0.112,16.660999999999998,0.019,15.866,0.019,15.465,0.033,16.938,0.019,15.631,0.025,17.118000000000002,0.041,,,,,,,,,
7.25535,-72.213034,-1354.452128,-488.173956,5.266082,0.013343,-2.232761,0.014854,4689578484462777344,0.2161583558529226,0.01111084,5.310795805903015,0.013342448,-2.1245879772330083,0.01485485,-0.1666452,-0.06596122,-0.0520743,-0.042334367,-0.02367907,-0.23207393,1.0775726,13.337657,13.919519,12.613679,-22.265345,1.6285633,2,22,6,16.0859,,5250.0,0.0,-0.5,NOT_AVAILABLE,false,false,true,true,5014.3086,2.4813,-0.1863,4845.5015,0.6063,0.4762,0.2525,1.0,12.11,0.018,13.055,0.013,15.209999999999997,0.011,15.256999999999998,0.065,14.988000000000001,0.009,14.762,0.028,13.797999999999998,0.008,12.771,0.012,12.280000000000001,0.031,14.143,0.01,12.472999999999999,0.017,15.125,0.009,0.0,0.0,0.0,0,,2.0,,13.3504,
5.908512,-71.975211,128.229099,381.717155,4.564186,0.013529,-2.492664,0.01671,4689643218214134016,0.19221708470386692,0.013296102,4.559416184650332,0.013529213,-2.5013887525204517,0.016709974,-0.25603902,-0.1617397,0.034171995,0.097091906,-0.039901476,-0.10946164,0.981153,13.600714,14.144705,12.90396,-15.120731,2.0680616,2,16,9,10.801865,,4500.0,1.5,-1.0,NOT_AVAILABLE,false,false,true,true,5024.708,2.7247,-0.1186,4199.933,0.4688,0.37,0.1957,0.0,12.403,0.02,13.318,0.012,15.454999999999998,0.013,15.370999999999999,0.067,15.215000000000002,0.008,14.897000000000002,0.027,14.003,0.007,13.045000000000002,0.011,12.57,0.034,14.340999999999998,0.008,12.762999999999998,0.019,15.298000000000002,0.012,,,,,,,,,
7.338457,-72.185311,-1448.005387,-390.32744,5.038424,0.011181,-2.217109,0.012348,4689578583242455936,0.19917960065501178,0.009824847,5.085783219651495,0.011181032,-2.10657602404901,0.012348143,-0.17267694,-0.10767317,0.020735627,0.03058594,-0.005921739,-0.15656815,0.90108126,13.008071,13.618746,12.2607565,-17.269173,0.85201323,1,25,2,22.384117,0.44048882,5000.0,0.0,-0.5,NOT_AVAILABLE,false,false,false,true,,,,,,,,1.0,11.735999999999999,0.018,12.726,0.011,15.067,0.009,15.096,0.063,14.776000000000002,0.007,14.523,0.024,13.517,0.006,12.434999999999999,0.011,11.918,0.03,13.861999999999998,0.009,12.123999999999999,0.016,14.990000000000002,0.006,-17.749,1.701,0.0,1,,1.5,,13.0196,Gaia
5.878209,-71.96444,162.078464,420.420655,5.360888,0.03873,-2.610193,0.053742,4689643248264279296,0.18431363568504466,0.039788302,5.35457478776183,0.03873012,-2.623137037897264,0.05374188,-0.2270013,-0.209733,0.015502185,0.08193542,-0.14069657,-0.092949644,1.0781871,16.14773,16.54984,15.486226,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5171.152,4.1682,-0.781,1955.06,0.2447,0.1984,0.1073,1.0,15.016,0.025,15.792000000000002,0.014,17.159,0.049,17.256,0.191,17.267000000000003,0.033,17.163,0.093,16.408,0.015,15.549,0.017,15.142,0.03,16.674,0.011,15.302,0.024,17.055,0.035,,,,,,,,,
5.865647,-71.973559,175.99406,387.555642,5.216417,0.028113,-2.492868,0.036429,4689643248296262528,0.15282224445387846,0.028234562,5.209865010075249,0.028113069,-2.5065491357474485,0.036429323,-0.19362813,-0.24490435,-0.025833257,0.07070301,-0.0975506,-0.06486356,1.2154292,15.216092,15.621906,14.542522,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5393.1,3.4849,-0.8528,2592.6533,0.428,0.3484,0.1887,0.0,14.066,0.023,14.867,0.012,16.416999999999998,0.025,16.532999999999998,0.127,16.384,0.016,16.235,0.056,15.46,0.008,14.622,0.014,14.204999999999998,0.031,15.756999999999998,0.009,14.379000000000001,0.019,16.271,0.021,-27.123,0.341,0.0,1,,0.0,,15.2215,GES
5.888486,-71.962263,150.641595,428.284644,4.646012,0.044608,-2.477854,0.055341,4689643252573830144,0.27095212113165185,0.04283228,4.640444876103727,0.044608228,-2.488280034024873,0.055341378,-0.19326164,-0.25441828,-0.0032995394,0.037259582,-0.14466713,-0.12661712,1.0151677,16.509342,16.885971,15.883525,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5023.9746,4.3141,-1.0036,1776.0228,0.0074,0.006,0.0033,0.0,15.459999999999999,0.024,16.153,0.02,17.491,0.06,17.677,0.252,17.555999999999997,0.046,17.372,0.103,16.695999999999998,0.022,15.914000000000001,0.019,15.518,0.036,16.977999999999998,0.014,15.709,0.023,17.153000000000002,0.048,,,,,,,,,
5.853552,-71.97464,189.456857,383.628382,5.243138,0.020666,-2.931268,0.024904,4689643252573900288,0.1145040306163019,0.019589288,5.234845507973445,0.020665709,-2.9460694326461754,0.024904074,-0.17354153,-0.24912636,-0.007695306,0.043740835,-0.18546811,-0.082713194,1.5564783,12.821535,13.424085,12.066029,-26.106592,0.5290568,1,15,3,21.493172,0.63070077,4500.0,2.0,-0.5,NOT_AVAILABLE,false,false,true,true,4645.6177,1.6444,-0.6421,9852.458,0.3837,0.2959,0.1565,0.0,11.532,0.019,12.537,0.011,15.084999999999997,0.01,14.948999999999998,0.056,14.697000000000001,0.007,14.318000000000001,0.022,13.337,0.006,12.245000000000001,0.01,11.727,0.034,13.66,0.008,11.922,0.015,14.920000000000002,0.007,-25.882,0.123,0.081,2,,0.0,,12.8273,APOGEE;Gaia
5.848204,-71.979042,195.368744,367.765763,4.280508,0.031303,-2.751217,0.037284,4689643252573924992,0.22088849698712254,0.030105976,4.272481268180551,0.031302955,-2.7636795766089883,0.037283786,-0.23316352,-0.13418353,0.017224027,0.048989266,-0.12970424,-0.09639708,1.0177877,15.743664,16.196981,15.115789,,,,,,,,,,,NOT_AVAILABLE,false,false,true,true,5306.1597,4.1119,-0.252,2078.2944,0.3511,0.2847,0.1526,0.0,14.665999999999999,0.025,15.449000000000002,0.015,16.939,0.038,17.049,0.182,16.968000000000004,0.026,16.803,0.073,16.053,0.012,15.207,0.014,14.793,0.036,16.323999999999998,0.011,14.957,0.022,16.777,0.036,,,,,,,,,
