RA,Dec,pop,Z,err_Z,R,err_R,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,U,err_U,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
6.162452,-72.00517,1.0,14.732999999999999,0.025,15.511,0.022,16.814999999999998,0.037,16.994999999999997,0.22,16.866,0.033,16.823,0.086,16.009,0.027,15.303999999999998,0.024,14.852,0.032,16.355,0.023,14.993000000000002,0.028,16.719,0.037,4.725483,0.046273,-2.511778,0.044987,15.975024,16.308247,15.288354,0.242609,0.035737,314.390199
6.248655,-72.00258,0.0,14.415000000000001,0.023,15.195,0.013,16.660999999999998,0.03,16.697,0.151,16.668999999999997,0.021,16.486,0.063,15.791999999999998,0.015,14.96,0.016,14.518999999999998,0.03,16.082,0.014,14.71,0.023,16.541,0.028,4.604428,0.033004,-3.052017,0.033131,15.526552,15.941303,14.869689,0.175451,0.028999,377.7024
6.111552,-72.00164,1.0,13.008000000000001,0.023,13.875,0.012,15.648,0.013,15.719999999999999,0.081,15.543999999999999,0.011,15.382000000000001,0.037,14.536999999999999,0.009,13.603000000000002,0.013,13.155000000000001,0.035,14.843,0.011,13.333000000000002,0.022,15.528000000000002,0.012,5.081724,0.023224,-1.951768,0.020688,14.163435,14.668398,13.483111,0.183368,0.01763,302.924777
6.700383,-72.00016,0.0,15.135,0.026,15.84,0.013,17.296999999999997,0.051,17.298,0.187,17.107,0.029,17.102,0.088,16.410999999999998,0.016,15.600999999999999,0.016,15.256,0.033,16.692999999999998,0.012,15.398,0.024,16.987000000000002,0.037,4.729664,0.041808,-2.154604,0.042479,16.135822,16.557909,15.550755,0.875799,0.035051,805.910554
5.938293,-71.99932,1.0,14.938999999999998,0.021,15.702000000000002,0.018,16.945999999999998,0.053,17.244,0.21,17.051000000000002,0.029,16.954,0.082,16.243,0.019,15.454999999999998,0.021,15.062000000000001,0.032,16.608999999999998,0.015,15.254999999999999,0.023,16.864,0.045,5.089025,0.056738,-3.344637,0.06652,16.08539,16.472927,15.425749,0.07827,0.052644,309.879147
6.06133,-72.00016,0.0,14.824,0.026,15.600000000000001,0.018,17.049,0.047,17.317999999999998,0.235,17.182000000000002,0.037,16.933,0.086,16.18,0.018,15.335999999999999,0.02,14.913,0.026,16.426,0.018,15.100000000000001,0.026,16.599,0.05,4.670277,0.047851,-3.20165,0.047661,15.978819,16.301676,15.284533,0.290334,0.040101,295.145039
5.789734,-71.99986,0.0,14.074,0.025,14.870000000000001,0.013,16.509,0.027,16.485,0.12,16.377000000000002,0.018,16.219,0.056,15.436,0.009,14.607,0.014,14.190999999999999,0.034,15.742999999999999,0.009,14.382000000000001,0.023,16.258,0.02,4.646958,0.025368,-2.419249,0.025915,15.15472,15.612552,14.530026,0.166355,0.023296,391.512281
6.378447,-71.99913,0.0,13.841,0.025,14.644000000000002,0.013,16.101,0.027,16.142,0.111,16.125,0.016,15.951,0.046,15.195999999999998,0.007,14.385000000000002,0.013,13.968,0.035,15.512999999999998,0.008,14.150000000000002,0.023,15.894000000000002,0.026,5.223375,0.042887,-2.186886,0.037574,14.932239,15.374107,14.296851,0.096568,0.034217,492.536531
5.888378,-71.99908,1.0,15.245,0.029,15.986,0.015,17.36,0.055,17.569,0.26,17.234,0.037,17.293,0.103,16.537,0.024,15.707999999999998,0.023,15.283999999999999,0.028,16.779999999999998,0.023,15.52,0.024,17.062,0.035,4.889795,0.040111,-2.636048,0.052514,16.311848,16.705343,15.686949,0.257378,0.040896,331.839072
5.999102,-71.99751,0.0,13.069999999999999,0.022,13.902000000000001,0.009,15.741999999999997,0.016,15.666,0.083,15.575999999999999,0.009,15.326,0.032,14.536999999999999,0.006,13.637,0.009,13.206,0.033,14.852999999999998,0.007,13.388000000000002,0.017,15.568000000000001,0.012,4.706403,0.024672,-2.750396,0.025262,14.237157,14.69074,13.539215,0.238763,0.020907,302.87084
6.107643,-71.99733,1.0,14.229000000000001,0.027,14.953,0.019,16.352,0.028,16.493,0.134,16.348,0.022,16.251,0.059,15.526,0.021,14.716000000000001,0.021,14.314,0.027,15.817,0.023,14.491,0.023,16.148,0.025,5.129648,0.033555,-2.356416,0.03626,15.379096,15.753531,14.702645,0.181995,0.027543,316.33891
6.120834,-71.99687,1.0,15.217,0.026,15.937000000000001,0.017,17.349999999999998,0.076,17.497,0.248,17.244999999999997,0.039,17.354,0.11,16.552,0.016,15.703,0.016,15.312999999999999,0.034,16.794,0.016,15.472999999999999,0.023,17.239,0.055,4.81453,0.058802,-2.493502,0.062293,16.271132,16.640894,15.622984,0.191223,0.051871,322.578467
6.12765,-71.99523,1.0,15.359,0.028,15.947,0.036,16.962,0.044,17.291,0.196,17.134,0.045,17.139,0.098,16.419,0.044,15.719999999999999,0.039,15.259999999999998,0.03,16.694,0.048,15.518,0.034,16.794,0.042,4.991275,0.064601,-2.449376,0.065974,16.452276,16.694891,15.689187,0.179491,0.054155,330.683886
6.232896,-71.99603,0.0,14.778999999999998,0.023,15.527000000000001,0.012,17.096,0.049,17.141,0.199,16.985999999999997,0.032,16.816,0.077,16.15,0.013,15.286999999999999,0.015,14.913,0.028,16.396,0.009,15.062000000000001,0.019,16.918,0.039,5.558566,0.052988,-2.187519,0.052131,15.938261,16.26517,15.226131,0.078175,0.045648,384.923672
5.742335,-71.99246,1.0,11.892,0.017,12.869,0.011,15.076999999999998,0.01,15.149000000000001,0.061,14.836,0.008,14.589000000000002,0.024,13.64,0.005,12.582,0.01,12.078,0.034,13.963999999999999,0.007,12.268999999999998,0.019,14.975999999999999,0.011,5.017294,0.021324,-3.030205,0.022221,13.168551,13.742426,12.415161,0.220325,0.020382,446.908335
6.105132,-71.99027,1.0,14.267999999999999,0.025,15.053,0.014,16.442999999999998,0.024,16.596999999999998,0.144,16.494999999999997,0.02,16.412,0.059,15.675,0.013,14.806999999999999,0.017,14.393,0.024,15.937999999999999,0.013,14.567,0.021,16.293,0.021,5.13235,0.095404,-2.399196,0.086955,15.537883,15.817727,14.773994,-0.00656,0.072012,339.955341
5.98831,-71.9899,1.0,14.383000000000001,0.029,15.170000000000002,0.014,16.666,0.037,16.893,0.164,16.658,0.024,16.586000000000002,0.073,15.754000000000001,0.012,14.915,0.014,14.477999999999998,0.037,16.044,0.011,14.681000000000001,0.022,16.511,0.038,4.768656,0.034632,-2.87173,0.034461,15.443384,15.88817,14.818994,0.176104,0.029135,331.360255
5.898555,-71.9892,0.0,14.091,0.021,14.857,0.012,16.401999999999997,0.024,16.480999999999998,0.136,16.307000000000002,0.017,16.174,0.052,15.427,0.009,14.611,0.012,14.2,0.031,15.738,0.008,14.375,0.019,16.222,0.021,4.869495,0.025209,-2.590615,0.03101,15.187708,15.617698,14.543458,0.13704,0.024458,359.42245
6.28191,-71.98857,1.0,15.181,0.026,15.928,0.016,17.256999999999998,0.057,17.412,0.2,17.201,0.037,17.095000000000002,0.081,16.49,0.015,15.696000000000002,0.015,15.283999999999999,0.034,16.782,0.012,15.463000000000001,0.021,17.11,0.043,4.674411,0.04504,-2.936091,0.044638,16.235565,16.6497,15.637994,0.157158,0.03812,440.098254
5.794813,-71.98776,0.0,11.822,0.016,12.808,0.011,15.347999999999999,0.014,15.344999999999999,0.066,15.072999999999999,0.008,14.756,0.025,13.623999999999999,0.007,12.513000000000002,0.011,12.008,0.034,13.960999999999999,0.009,12.198999999999998,0.018,15.190000000000001,0.01,4.937246,0.011564,-3.255619,0.012643,13.103136,13.714957,12.345306,0.196074,0.011452,421.760363
6.275502,-71.9876,0.0,11.94,0.021,12.895,0.009,15.232,0.013,15.114999999999998,0.058,14.946,0.009,14.579,0.022,13.642,0.005,12.61,0.01,12.120999999999999,0.034,13.966999999999999,0.007,12.315000000000001,0.017,15.059000000000001,0.012,4.715195,0.014213,-2.51237,0.013079,13.181978,13.754687,12.456958,0.215145,0.012329,438.173696
6.303849,-71.98685,0.0,13.162999999999998,0.02,14.001999999999999,0.011,15.875,0.018,15.849999999999998,0.089,15.738999999999999,0.01,15.472999999999999,0.037,14.640999999999998,0.006,13.745999999999999,0.011,13.303999999999998,0.033,14.957,0.008,13.496000000000002,0.017,15.731000000000002,0.015,5.604151,0.021602,-2.141306,0.019368,14.307102,14.803247,13.641283,0.181904,0.017761,460.877095
6.222322,-71.9856,1.0,14.318,0.026,15.065000000000001,0.018,16.371,0.032,16.519,0.133,16.383000000000003,0.034,16.312,0.064,15.636,0.02,14.822,0.017,14.491,0.035,15.997,0.009,14.661000000000001,0.022,16.137,0.029,5.634618,0.032628,-2.386945,0.03253,15.427356,15.858051,14.778759,0.156098,0.02782,409.10208
6.446061,-71.98432,0.0,12.726,0.021,13.600999999999999,0.012,15.503,0.016,15.488,0.077,15.353,0.011,15.11,0.03,14.254999999999999,0.007,13.337,0.012,12.893999999999998,0.031,14.567999999999998,0.008,13.077000000000002,0.018,15.323,0.015,4.907034,0.017554,-2.258752,0.016479,13.9061,14.422689,13.221217,0.187151,0.014823,584.711577
6.145915,-71.98214,1.0,15.081000000000001,0.022,15.841000000000001,0.013,17.058,0.046,17.445999999999998,0.23,17.25,0.031,17.222,0.089,16.438,0.017,15.59,0.014,15.157,0.025,16.674,0.014,15.357,0.023,17.096,0.04,4.909061,0.051716,-2.408907,0.050463,16.231342,16.590414,15.542305,0.175023,0.042951,381.903881
6.009549,-71.98166,1.0,15.142999999999999,0.033,15.864,0.021,17.095,0.048,17.423,0.217,17.174999999999997,0.027,17.244,0.096,16.444,0.023,15.629999999999999,0.023,15.213999999999999,0.035,16.75,0.02,15.413,0.032,16.943,0.038,4.827591,0.040415,-2.780812,0.047972,16.216982,16.602705,15.562685,0.162675,0.039302,359.040997
5.802708,-71.98093,1.0,14.802000000000001,0.026,15.508,0.023,16.572,0.054,16.861,0.167,16.840000000000003,0.03,16.803,0.076,16.058,0.024,15.286000000000001,0.027,14.89,0.026,16.342,0.031,15.074000000000002,0.023,16.338,0.052,5.458619,0.032688,-2.617636,0.037094,15.961085,16.315248,15.29404,0.131747,0.032177,436.66452
6.35613,-71.97816,1.0,15.287,0.033,16.037,0.017,17.343,0.054,17.558999999999997,0.239,17.403,0.041,17.323,0.085,16.613,0.024,15.795000000000002,0.021,15.358,0.029,16.86,0.019,15.572,0.022,17.131,0.046,5.720972,0.051999,-2.885542,0.049745,16.433481,16.792355,15.744508,0.297715,0.043033,523.698605
6.130257,-71.97681,1.0,14.815,0.02,15.558,0.018,16.884,0.036,17.117,0.186,16.935000000000002,0.032,16.894000000000002,0.075,16.137,0.019,15.327000000000002,0.021,14.902000000000001,0.029,16.434,0.022,15.102,0.023,16.666,0.032,4.344659,0.040445,-2.695153,0.048183,15.975253,16.350298,15.294048,0.321408,0.037879,394.347231
6.282483,-71.97655,0.0,14.706999999999999,0.027,15.471,0.012,16.971999999999998,0.034,17.064999999999998,0.166,16.881999999999998,0.023,16.798000000000002,0.073,16.061,0.013,15.233,0.015,14.809999999999999,0.035,16.358999999999998,0.013,15.014,0.024,16.782,0.028,4.641466,0.037391,-2.590027,0.035513,15.762765,16.207916,15.145308,0.176714,0.031398,474.20516
5.926835,-71.97611,0.0,13.149,0.019,13.995999999999999,0.013,15.854,0.015,15.826999999999998,0.083,15.700000000000001,0.011,15.455000000000002,0.035,14.634,0.008,13.727,0.012,13.285,0.032,14.948999999999998,0.011,13.477,0.02,15.667000000000002,0.014,5.099107,0.01687,-2.660091,0.019313,14.289297,14.785381,13.622828,0.221223,0.015961,393.636477
6.01813,-71.976,1.0,14.749,0.024,15.533999999999999,0.015,16.955,0.038,17.192,0.203,17.011000000000003,0.028,16.901,0.077,16.13,0.012,15.271,0.016,14.925999999999998,0.041,16.403,0.013,15.04,0.027,16.837,0.032,4.955025,0.033742,-2.434492,0.036727,15.797022,16.243727,15.178226,0.193123,0.030504,379.158812
5.612391,-71.97556,1.0,15.441999999999998,0.034,16.118,0.027,17.224999999999998,0.042,17.416,0.207,17.298000000000002,0.036,17.3,0.091,16.652,0.037,15.908000000000001,0.03,15.5,0.035,16.925,0.034,15.690000000000001,0.033,17.068,0.041,4.948638,0.044217,-2.686141,0.046933,16.570465,16.902382,15.884575,0.207981,0.043698,594.514131
5.832066,-71.97476,0.0,14.607000000000001,0.024,15.375,0.015,16.692,0.04,16.820999999999998,0.159,16.704,0.031,16.555,0.059,15.893999999999998,0.019,15.113,0.019,14.747,0.033,16.221999999999998,0.013,14.899000000000001,0.02,16.569,0.037,5.486926,0.029033,-2.593977,0.033702,15.696171,16.105436,15.057387,0.161463,0.028726,438.534615
6.531776,-71.974,0.0,12.219,0.019,13.144,0.01,15.535,0.012,15.340999999999998,0.068,15.165999999999999,0.009,14.782,0.027,13.873999999999999,0.007,12.872,0.012,12.381,0.035,14.195999999999998,0.009,12.584,0.017,15.306000000000001,0.009,5.01415,0.015864,-2.219738,0.015563,13.421972,13.987018,12.714017,0.223438,0.012549,683.905857
5.965433,-71.97068,0.0,15.345999999999998,0.036,16.066,0.024,17.288,0.046,17.32,0.196,17.341,0.039,17.237000000000002,0.097,16.573999999999998,0.02,15.832,0.023,15.408000000000001,0.03,16.852,0.023,15.627000000000002,0.028,17.11,0.036,5.718129,0.078507,-2.259784,0.092016,16.510454,16.781534,15.784233,0.194099,0.070313,403.591249
6.380294,-71.96997,1.0,14.778999999999998,0.023,15.498000000000001,0.024,16.79,0.029,16.88,0.154,16.826999999999998,0.029,16.736,0.069,16.046,0.026,15.277000000000001,0.024,14.844000000000001,0.025,16.337,0.015,15.065999999999999,0.023,16.542,0.034,5.073113,0.229013,-2.452014,0.223233,16.089354,16.300438,15.298846,-0.234896,0.187784,563.58241
5.943757,-71.96979,1.0,15.347,0.029,16.093,0.017,17.349999999999998,0.052,17.535999999999998,0.237,17.435000000000002,0.038,17.401,0.112,16.660999999999998,0.019,15.866,0.019,15.465,0.033,16.938,0.019,15.631,0.025,17.118000000000002,0.041,4.110192,0.086868,-2.660213,0.094344,16.557533,16.830687,15.819455,0.39776,0.078545,411.10563
5.951739,-71.9692,1.0,15.161,0.024,15.914000000000001,0.011,17.203999999999997,0.055,17.468999999999998,0.234,17.244999999999997,0.038,17.142,0.084,16.472,0.014,15.667000000000002,0.013,15.256,0.026,16.729,0.01,15.432000000000002,0.02,16.733,0.04,5.656334,0.086666,-2.663493,0.113809,16.350473,16.603582,15.593455,0.344445,0.082228,411.360203
6.139496,-71.96866,1.0,13.31,0.025,14.166,0.013,15.713999999999999,0.019,15.864,0.091,15.741000000000001,0.011,15.620000000000001,0.035,14.791999999999998,0.009,13.899999999999999,0.016,13.440000000000001,0.03,15.099999999999998,0.012,13.638000000000002,0.021,15.644000000000002,0.017,5.303152,0.018712,-2.015251,0.020977,14.467426,14.939775,13.787612,0.201903,0.01686,425.465876
5.676702,-71.96831,1.0,14.12,0.022,14.918,0.015,16.407,0.025,16.54,0.125,16.401000000000003,0.018,16.271,0.052,15.518,0.009,14.661999999999999,0.014,14.244,0.036,15.811999999999998,0.01,14.429000000000002,0.022,16.284000000000002,0.02,5.301933,0.024128,-3.08512,0.026481,15.204874,15.670836,14.567671,0.153307,0.02338,560.27692
6.354393,-71.96745,0.0,14.749,0.023,15.501999999999999,0.013,17.099,0.046,17.011,0.154,16.862000000000002,0.031,16.788,0.066,16.067999999999998,0.01,15.251999999999999,0.013,14.829999999999998,0.03,16.355,0.01,15.031000000000002,0.018,16.791,0.033,5.320927,0.034815,-2.012838,0.034734,15.801305,16.240074,15.186304,0.190399,0.028993,550.489646
5.810489,-71.96622,1.0,14.568,0.024,15.298000000000002,0.014,16.523999999999997,0.024,16.649,0.138,16.582,0.023,16.501,0.07,15.822,0.017,15.071000000000002,0.016,14.698,0.028,16.113,0.015,14.845000000000002,0.022,16.348,0.022,4.448432,0.050058,-3.028205,0.056951,15.735919,16.034773,15.049147,0.133653,0.049421,477.121605
6.103601,-71.96332,0.0,15.450000000000001,0.028,16.218,0.015,17.724999999999998,0.067,17.584,0.258,17.606,0.047,17.661,0.125,16.807,0.016,15.978000000000002,0.016,15.547999999999998,0.032,17.108999999999998,0.011,15.747,0.024,17.189,0.051,4.388018,0.046582,-1.899451,0.053358,16.547596,16.951841,15.906612,0.186451,0.044016,433.92556
5.991941,-71.96091,1.0,15.173,0.028,15.925,0.022,17.206,0.052,17.375999999999998,0.211,17.284,0.039,17.176000000000002,0.09,16.538,0.022,15.687000000000001,0.018,15.285999999999998,0.04,16.782,0.013,15.464000000000002,0.027,17.01,0.043,4.838133,0.039122,-2.514721,0.048808,16.197657,16.62692,15.581449,0.180013,0.038908,434.849601
6.150129,-71.95923,1.0,15.354000000000001,0.031,16.066,0.018,17.285,0.041,17.436999999999998,0.219,17.240000000000002,0.042,17.227,0.093,16.535999999999998,0.027,15.843,0.022,15.41,0.026,16.88,0.015,15.621000000000002,0.022,17.060000000000002,0.041,5.730191,0.109007,-1.972899,0.125158,16.511404,16.788517,15.802104,0.153834,0.099858,461.439156
6.463057,-71.95459,0.0,13.4,0.022,14.232,0.01,15.995999999999999,0.018,15.93,0.1,15.822999999999999,0.013,15.586000000000002,0.04,14.838999999999999,0.005,13.975000000000001,0.013,13.538,0.036,15.146,0.008,13.725000000000001,0.02,15.843,0.015,5.478684,0.021103,-2.182547,0.020376,14.505865,14.988464,13.85695,0.210358,0.017075,668.258106
5.716069,-71.95471,0.0,15.103,0.016,15.855,0.01,17.317999999999998,0.045,17.384,0.226,17.28,0.038,17.152,0.08,16.396,0.017,15.619,0.013,15.232,0.023,16.692,0.014,15.403000000000002,0.018,17.058,0.037,5.604945,0.094749,-1.779115,0.092112,16.383896,16.633682,15.618274,-0.327604,0.081727,569.513895
6.415034,-71.95337,0.0,15.589999999999998,0.025,16.328,0.015,17.7,0.064,17.72,0.238,17.715000000000003,0.047,17.501,0.115,16.886,0.019,16.089,0.017,15.672999999999998,0.037,17.133,0.011,15.862000000000002,0.022,17.556,0.058,5.030175,0.051736,-2.51752,0.051538,16.597921,17.014227,16.012709,0.193764,0.042116,633.510678
6.31069,-71.95285,0.0,14.685,0.024,15.456,0.013,17.003999999999998,0.03,16.886,0.156,16.851,0.024,16.693,0.067,16.015,0.014,15.207999999999998,0.016,14.796,0.035,16.314,0.012,14.98,0.021,16.765,0.03,4.937871,0.033717,-2.213287,0.034681,15.734899,16.174103,15.130525,0.17445,0.028139,561.828082
6.135614,-71.95273,0.0,14.594,0.026,15.356000000000002,0.013,16.959,0.04,16.839,0.15,16.756,0.021,16.618000000000002,0.069,15.934000000000001,0.014,15.120000000000001,0.015,14.704999999999998,0.037,16.214,0.01,14.872,0.022,16.701,0.028,4.75371,0.03031,-1.989892,0.033976,15.630998,16.077238,15.020716,0.216801,0.027299,479.328529
6.097738,-71.94747,1.0,15.139999999999999,0.024,15.899000000000001,0.014,16.868,0.041,17.401999999999997,0.227,17.063000000000002,0.045,17.028000000000002,0.079,16.448999999999998,0.017,15.669,0.017,15.168,0.027,16.785999999999998,0.012,15.437000000000001,0.023,16.6,0.043,5.376059,0.038959,-3.170884,0.046199,16.240181,16.635868,15.584073,0.253238,0.037429,488.7794
5.831907,-71.94221,0.0,15.584999999999999,0.024,16.302,0.016,17.721,0.062,17.724999999999998,0.25,17.615000000000002,0.039,17.414,0.094,16.852,0.015,16.1,0.017,15.681000000000001,0.036,17.121,0.013,15.850999999999999,0.024,17.547,0.058,5.023115,0.05236,-3.025399,0.062549,16.606813,17.017536,16.021217,0.193881,0.046351,544.176882
6.310558,-71.94179,0.0,13.985999999999999,0.025,14.759,0.014,16.349999999999998,0.024,16.33,0.106,16.283,0.019,16.118000000000002,0.048,15.347999999999999,0.011,14.503,0.015,14.094999999999999,0.031,15.654,0.014,14.286000000000001,0.019,16.224,0.019,4.780721,0.024643,-2.701891,0.025753,15.075739,15.52349,14.424873,0.172738,0.020627,595.030711
6.210864,-71.94108,1.0,15.360000000000001,0.026,16.089,0.016,17.270999999999997,0.057,17.473,0.221,17.357,0.042,17.261,0.09,16.629,0.02,15.86,0.016,15.459,0.035,16.932,0.015,15.644000000000002,0.024,17.153000000000002,0.051,4.667558,0.049843,-2.358293,0.054893,16.472134,16.807749,15.797486,0.050718,0.045462,545.990932
6.166664,-71.94012,1.0,14.650999999999998,0.024,15.384,0.015,16.764,0.038,16.884,0.155,16.750999999999998,0.03,16.740000000000002,0.064,15.966000000000001,0.016,15.151,0.018,14.77,0.028,16.267,0.016,14.947,0.023,16.624000000000002,0.033,5.033058,0.029582,-2.612428,0.034657,15.751777,16.15998,15.096204,0.163673,0.028506,532.584577
6.453799,-71.93679,0.0,14.429,0.023,15.190000000000001,0.012,16.679,0.027,16.602,0.146,16.628,0.02,16.479,0.057,15.751999999999999,0.011,14.942,0.014,14.543,0.033,16.052,0.008,14.724,0.02,16.535,0.023,4.682847,0.02882,-2.553411,0.030648,15.483454,15.927959,14.866137,0.205304,0.02415,706.717538
5.839787,-71.93616,1.0,15.415000000000001,0.026,16.185,0.014,17.438,0.053,17.758,0.259,17.58,0.041,17.579,0.096,16.776,0.019,15.940000000000001,0.016,15.526,0.033,17.031,0.013,15.705000000000002,0.025,17.388,0.049,4.984087,0.044693,-2.957177,0.057786,16.460657,16.895494,15.864545,0.16985,0.043156,561.03237
5.906368,-71.93231,0.0,13.755999999999998,0.02,14.564,0.011,16.168,0.021,16.21,0.101,16.078000000000003,0.016,15.916,0.045,15.175999999999998,0.009,14.305,0.012,13.895,0.032,15.466999999999999,0.009,14.067,0.021,16.029,0.018,5.245073,0.020359,-2.422712,0.025491,14.85915,15.333133,14.216278,0.207392,0.019509,551.991958
5.972522,-71.93108,1.0,15.098,0.021,15.830000000000002,0.018,17.243,0.046,17.340999999999998,0.213,17.29,0.035,17.272000000000002,0.103,16.397,0.019,15.614999999999998,0.017,15.195,0.029,16.723,0.016,15.357,0.024,17.101,0.037,5.71283,0.044147,-2.63507,0.052171,16.272253,16.667173,15.625143,0.022018,0.040237,543.771765
